200 200
114 79 0
114 80 0
114 81 0
114 82 0
114 83 0
114 84 0
114 85 0
114 86 0
114 87 0
114 88 0
114 89 0
114 90 2
114 91 2
114 92 2
114 93 2
114 94 2
114 95 1
114 96 1
114 97 0
114 98 0
114 99 1
114 100 1
114 101 1
114 102 0
114 103 0
114 104 0
114 105 2
114 106 1
114 107 1
114 108 1
114 109 0
114 110 0
114 111 1
114 112 1
114 113 1
114 114 1
114 115 1
114 116 0
114 117 0
114 118 1
114 119 1
114 120 1
114 121 1
114 122 1
114 123 1
114 124 2
114 125 2
114 126 0
114 127 0
114 128 0
114 129 0
114 130 1
114 131 1
114 132 1
114 133 2
114 134 2
114 135 2
114 136 2
114 137 2
114 138 1
114 139 1
114 140 1
114 141 1
114 142 1
114 143 1
114 144 1
114 145 1
114 146 0
114 147 0
114 148 0
114 149 2
114 150 2
114 151 2
114 152 2
114 153 2
114 154 0
114 155 0
114 156 0
114 157 0
114 158 1
114 159 1
114 160 1
114 161 1
114 162 2
114 163 2
114 164 0
114 165 0
114 166 0
114 167 0
114 168 0
114 169 0
114 170 0
114 171 0
114 172 0
114 173 0
114 174 0
114 175 0
114 176 0
114 177 0
114 178 0
114 179 2
114 180 2
114 181 2
114 182 2
114 183 2
114 184 2
114 185 2
114 186 2
114 187 1
114 188 1
114 189 1
114 190 0
114 191 0
114 192 2
114 193 2
114 194 2
114 195 2
114 196 1
114 197 1
114 198 1
114 199 1
115 0 1
115 1 1
115 2 1
115 3 0
115 4 0
115 5 0
115 6 0
115 7 0
115 8 0
115 9 0
115 10 0
115 11 0
115 12 0
115 13 0
115 14 2
115 15 2
115 16 2
115 17 2
115 18 1
115 19 0
115 20 0
115 21 0
115 22 2
115 23 2
115 24 1
115 25 1
115 26 1
115 27 1
115 28 1
115 29 1
115 30 1
115 31 1
115 32 1
115 33 1
115 34 1
115 35 1
115 36 1
115 37 1
115 38 1
115 39 1
115 40 0
115 41 0
115 42 0
115 43 0
115 44 0
115 45 1
115 46 1
115 47 1
115 48 1
115 49 2
115 50 2
115 51 2
115 52 2
115 53 2
115 54 2
115 55 2
115 56 2
115 57 2
115 58 2
115 59 2
115 60 2
115 61 2
115 62 1
115 63 1
115 64 1
115 65 1
115 66 1
115 67 1
115 68 1
115 69 1
115 70 2
115 71 0
115 72 0
115 73 0
115 74 0
115 75 0
115 76 0
115 77 0
115 78 0
115 79 0
115 80 0
115 81 0
115 82 0
115 83 0
115 84 1
115 85 1
115 86 1
115 87 0
115 88 0
115 89 0
115 90 2
115 91 2
115 92 2
115 93 2
115 94 1
115 95 1
115 96 1
115 97 0
115 98 0
115 99 1
115 100 1
115 101 1
115 102 0
115 103 0
115 104 0
115 105 1
115 106 1
115 107 1
115 108 1
115 109 0
115 110 0
115 111 1
115 112 1
115 113 1
115 114 1
115 115 1
115 116 0
115 117 0
115 118 0
115 119 1
115 120 1
115 121 1
115 122 1
115 123 1
115 124 2
115 125 2
115 126 0
115 127 0
115 128 0
115 129 0
115 130 1
115 131 1
115 132 1
115 133 2
115 134 2
115 135 2
115 136 2
115 137 2
115 138 2
115 139 1
115 140 1
115 141 1
115 142 1
115 143 1
115 144 1
115 145 0
115 146 0
115 147 0
115 148 2
115 149 2
115 150 2
115 151 2
115 152 2
115 153 2
115 154 0
115 155 0
115 156 0
115 157 0
115 158 2
115 159 1
115 160 1
115 161 1
115 162 2
115 163 2
115 164 0
115 165 0
115 166 0
115 167 0
115 168 0
115 169 0
115 170 0
115 171 0
115 172 2
115 173 2
115 174 2
115 175 0
115 176 0
115 177 0
115 178 2
115 179 2
115 180 2
115 181 2
115 182 2
115 183 2
115 184 2
115 185 2
115 186 2
115 187 1
115 188 1
115 189 1
115 190 1
115 191 0
115 192 2
115 193 2
115 194 2
115 195 1
115 196 1
115 197 1
115 198 1
115 199 1
116 0 1
116 1 1
116 2 0
116 3 0
116 4 0
116 5 0
116 6 0
116 7 0
116 8 0
116 9 0
116 10 0
116 11 0
116 12 0
116 13 0
116 14 2
116 15 2
116 16 2
116 17 2
116 18 1
116 19 0
116 20 0
116 21 0
116 22 1
116 23 1
116 24 1
116 25 1
116 26 1
116 27 1
116 28 1
116 29 1
116 30 1
116 31 1
116 32 1
116 33 1
116 34 1
116 35 1
116 36 1
116 37 1
116 38 1
116 39 1
116 40 1
116 41 1
116 42 1
116 43 0
116 44 1
116 45 1
116 46 1
116 47 1
116 48 1
116 49 1
116 50 2
116 51 2
116 52 2
116 53 2
116 54 2
116 55 2
116 56 2
116 57 2
116 58 2
116 59 2
116 60 1
116 61 1
116 62 1
116 63 1
116 64 1
116 65 1
116 66 1
116 67 1
116 68 1
116 69 2
116 70 2
116 71 2
116 72 2
116 73 0
116 74 0
116 75 0
116 76 0
116 77 0
116 78 0
116 79 0
116 80 0
116 81 0
116 82 0
116 83 0
116 84 1
116 85 1
116 86 1
116 87 2
116 88 2
116 89 2
116 90 2
116 91 2
116 92 2
116 93 2
116 94 1
116 95 1
116 96 0
116 97 0
116 98 0
116 99 0
116 100 0
116 101 0
116 102 0
116 103 0
116 104 0
116 105 0
116 106 1
116 107 0
116 108 0
116 109 0
116 110 0
116 111 1
116 112 1
116 113 1
116 114 1
116 115 1
116 116 0
116 117 0
116 118 0
116 119 0
116 120 1
116 121 1
116 122 1
116 123 2
116 124 2
116 125 2
116 126 0
116 127 0
116 128 0
116 129 0
116 130 0
116 131 1
116 132 1
116 133 1
116 134 2
116 135 2
116 136 2
116 137 2
116 138 1
116 139 1
116 140 1
116 141 1
116 142 1
116 143 1
116 144 0
116 145 0
116 146 0
116 147 0
116 148 2
116 149 2
116 150 2
116 151 2
116 152 2
116 153 2
116 154 1
116 155 0
116 156 2
116 157 2
116 158 2
116 159 1
116 160 1
116 161 1
116 162 2
116 163 2
116 164 0
116 165 0
116 166 0
116 167 0
116 168 0
116 169 0
116 170 0
116 171 0
116 172 2
116 173 2
116 174 2
116 175 2
116 176 2
116 177 2
116 178 2
116 179 2
116 180 2
116 181 2
116 182 2
116 183 2
116 184 2
116 185 2
116 186 2
116 187 2
116 188 1
116 189 1
116 190 1
116 191 2
116 192 2
116 193 2
116 194 2
116 195 1
116 196 1
116 197 1
116 198 1
116 199 1
117 0 2
117 1 1
117 2 0
117 3 0
117 4 0
117 5 0
117 6 0
117 7 0
117 8 0
117 9 0
117 10 0
117 11 0
117 12 0
117 13 2
117 14 2
117 15 2
117 16 2
117 17 0
117 18 0
117 19 0
117 20 0
117 21 0
117 22 1
117 23 1
117 24 1
117 25 0
117 26 0
117 27 1
117 28 1
117 29 1
117 30 1
117 31 1
117 32 1
117 33 1
117 34 1
117 35 1
117 36 1
117 37 1
117 38 1
117 39 1
117 40 1
117 41 1
117 42 1
117 43 1
117 44 1
117 45 1
117 46 1
117 47 1
117 48 1
117 49 1
117 50 1
117 51 2
117 52 2
117 53 2
117 54 0
117 55 2
117 56 2
117 57 2
117 58 2
117 59 2
117 60 1
117 61 1
117 62 1
117 63 1
117 64 1
117 65 2
117 66 1
117 67 2
117 68 1
117 69 2
117 70 2
117 71 2
117 72 2
117 73 2
117 74 0
117 75 0
117 76 0
117 77 0
117 78 0
117 79 0
117 80 0
117 81 0
117 82 0
117 83 1
117 84 1
117 85 1
117 86 1
117 87 2
117 88 2
117 89 2
117 90 2
117 91 2
117 92 2
117 93 1
117 94 0
117 95 0
117 96 0
117 97 0
117 98 0
117 99 0
117 100 0
117 101 0
117 102 0
117 103 0
117 104 0
117 105 0
117 106 0
117 107 0
117 108 0
117 109 0
117 110 1
117 111 1
117 112 1
117 113 1
117 114 1
117 115 1
117 116 1
117 117 0
117 118 0
117 119 0
117 120 0
117 121 1
117 122 1
117 123 2
117 124 2
117 125 2
117 126 2
117 127 0
117 128 0
117 129 0
117 130 1
117 131 1
117 132 1
117 133 2
117 134 2
117 135 2
117 136 1
117 137 1
117 138 1
117 139 1
117 140 1
117 141 1
117 142 1
117 143 1
117 144 0
117 145 0
117 146 0
117 147 0
117 148 0
117 149 2
117 150 2
117 151 2
117 152 1
117 153 1
117 154 1
117 155 2
117 156 2
117 157 2
117 158 2
117 159 1
117 160 1
117 161 1
117 162 2
117 163 2
117 164 2
117 165 0
117 166 0
117 167 1
117 168 0
117 169 0
117 170 0
117 171 2
117 172 2
117 173 2
117 174 2
117 175 2
117 176 2
117 177 2
117 178 2
117 179 2
117 180 2
117 181 2
117 182 2
117 183 2
117 184 0
117 185 2
117 186 2
117 187 2
117 188 1
117 189 1
117 190 1
117 191 1
117 192 2
117 193 1
117 194 1
117 195 1
117 196 1
117 197 1
117 198 2
117 199 2
118 0 2
118 1 1
118 2 0
118 3 0
118 4 0
118 5 0
118 6 0
118 7 0
118 8 0
118 9 1
118 10 0
118 11 0
118 12 0
118 13 2
118 14 2
118 15 2
118 16 0
118 17 0
118 18 0
118 19 0
118 20 0
118 21 0
118 22 0
118 23 0
118 24 0
118 25 0
118 26 0
118 27 0
118 28 1
118 29 1
118 30 1
118 31 1
118 32 1
118 33 1
118 34 1
118 35 1
118 36 1
118 37 1
118 38 1
118 39 1
118 40 1
118 41 1
118 42 1
118 43 1
118 44 1
118 45 1
118 46 1
118 47 1
118 48 1
118 49 1
118 50 1
118 51 1
118 52 2
118 53 2
118 54 2
118 55 2
118 56 2
118 57 2
118 58 2
118 59 1
118 60 1
118 61 1
118 62 1
118 63 1
118 64 1
118 65 1
118 66 1
118 67 1
118 68 1
118 69 2
118 70 2
118 71 2
118 72 2
118 73 0
118 74 0
118 75 0
118 76 0
118 77 0
118 78 0
118 79 0
118 80 0
118 81 0
118 82 0
118 83 1
118 84 1
118 85 1
118 86 1
118 87 2
118 88 2
118 89 2
118 90 2
118 91 2
118 92 1
118 93 0
118 94 0
118 95 0
118 96 0
118 97 0
118 98 0
118 99 0
118 100 0
118 101 0
118 102 0
118 103 0
118 104 0
118 105 0
118 106 0
118 107 0
118 108 0
118 109 0
118 110 1
118 111 1
118 112 1
118 113 1
118 114 1
118 115 1
118 116 1
118 117 1
118 118 1
118 119 0
118 120 1
118 121 1
118 122 1
118 123 0
118 124 2
118 125 2
118 126 0
118 127 0
118 128 0
118 129 0
118 130 1
118 131 1
118 132 1
118 133 2
118 134 2
118 135 2
118 136 1
118 137 1
118 138 1
118 139 1
118 140 1
118 141 1
118 142 0
118 143 0
118 144 0
118 145 0
118 146 0
118 147 0
118 148 0
118 149 1
118 150 1
118 151 1
118 152 1
118 153 1
118 154 1
118 155 1
118 156 2
118 157 2
118 158 2
118 159 1
118 160 1
118 161 1
118 162 2
118 163 2
118 164 2
118 165 2
118 166 1
118 167 1
118 168 1
118 169 0
118 170 2
118 171 2
118 172 2
118 173 2
118 174 2
118 175 2
118 176 2
118 177 2
118 178 2
118 179 2
118 180 2
118 181 2
118 182 2
118 183 0
118 184 2
118 185 2
118 186 2
118 187 2
118 188 1
118 189 1
118 190 1
118 191 1
118 192 1
118 193 1
118 194 1
118 195 1
118 196 1
118 197 0
118 198 2
118 199 2
119 0 0
119 1 0
119 2 0
119 3 0
119 4 0
119 5 0
119 6 0
119 7 1
119 8 1
119 9 1
119 10 1
119 11 1
119 12 2
119 13 2
119 14 2
119 15 2
119 16 2
119 17 0
119 18 0
119 19 0
119 20 0
119 21 0
119 22 0
119 23 0
119 24 0
119 25 0
119 26 0
119 27 0
119 28 0
119 29 1
119 30 1
119 31 1
119 32 1
119 33 1
119 34 1
119 35 1
119 36 1
119 37 1
119 38 1
119 39 1
119 40 1
119 41 1
119 42 1
119 43 1
119 44 1
119 45 1
119 46 1
119 47 1
119 48 1
119 49 1
119 50 1
119 51 1
119 52 2
119 53 2
119 54 0
119 55 2
119 56 2
119 57 2
119 58 2
119 59 1
119 60 1
119 61 1
119 62 1
119 63 1
119 64 1
119 65 1
119 66 1
119 67 1
119 68 1
119 69 1
119 70 2
119 71 2
119 72 0
119 73 0
119 74 0
119 75 2
119 76 1
119 77 0
119 78 0
119 79 0
119 80 0
119 81 0
119 82 0
119 83 1
119 84 1
119 85 1
119 86 1
119 87 1
119 88 1
119 89 2
119 90 1
119 91 1
119 92 1
119 93 0
119 94 0
119 95 0
119 96 0
119 97 0
119 98 0
119 99 0
119 100 0
119 101 0
119 102 0
119 103 0
119 104 0
119 105 0
119 106 0
119 107 0
119 108 0
119 109 0
119 110 1
119 111 1
119 112 1
119 113 1
119 114 1
119 115 1
119 116 1
119 117 1
119 118 1
119 119 1
119 120 1
119 121 1
119 122 1
119 123 0
119 124 0
119 125 0
119 126 0
119 127 0
119 128 0
119 129 0
119 130 2
119 131 1
119 132 1
119 133 1
119 134 1
119 135 1
119 136 1
119 137 1
119 138 1
119 139 1
119 140 0
119 141 0
119 142 0
119 143 0
119 144 0
119 145 0
119 146 0
119 147 0
119 148 1
119 149 1
119 150 1
119 151 1
119 152 1
119 153 1
119 154 0
119 155 0
119 156 0
119 157 2
119 158 2
119 159 1
119 160 1
119 161 2
119 162 2
119 163 2
119 164 2
119 165 2
119 166 1
119 167 1
119 168 1
119 169 2
119 170 2
119 171 2
119 172 2
119 173 2
119 174 2
119 175 2
119 176 0
119 177 2
119 178 2
119 179 2
119 180 2
119 181 2
119 182 2
119 183 2
119 184 2
119 185 2
119 186 2
119 187 2
119 188 1
119 189 1
119 190 1
119 191 1
119 192 1
119 193 1
119 194 1
119 195 1
119 196 1
119 197 0
119 198 2
119 199 0
120 0 0
120 1 0
120 2 0
120 3 0
120 4 0
120 5 0
120 6 0
120 7 1
120 8 1
120 9 1
120 10 1
120 11 1
120 12 2
120 13 2
120 14 2
120 15 2
120 16 2
120 17 1
120 18 1
120 19 0
120 20 0
120 21 0
120 22 0
120 23 0
120 24 0
120 25 0
120 26 0
120 27 0
120 28 0
120 29 1
120 30 1
120 31 2
120 32 2
120 33 0
120 34 0
120 35 1
120 36 1
120 37 1
120 38 1
120 39 1
120 40 1
120 41 1
120 42 1
120 43 1
120 44 1
120 45 1
120 46 1
120 47 1
120 48 1
120 49 1
120 50 1
120 51 1
120 52 1
120 53 1
120 54 0
120 55 0
120 56 2
120 57 2
120 58 1
120 59 1
120 60 1
120 61 2
120 62 1
120 63 1
120 64 1
120 65 1
120 66 1
120 67 1
120 68 1
120 69 1
120 70 1
120 71 1
120 72 1
120 73 1
120 74 1
120 75 2
120 76 2
120 77 0
120 78 0
120 79 0
120 80 0
120 81 0
120 82 0
120 83 1
120 84 1
120 85 1
120 86 1
120 87 1
120 88 1
120 89 1
120 90 1
120 91 1
120 92 0
120 93 0
120 94 0
120 95 0
120 96 0
120 97 0
120 98 0
120 99 0
120 100 0
120 101 0
120 102 0
120 103 0
120 104 2
120 105 0
120 106 0
120 107 0
120 108 0
120 109 0
120 110 0
120 111 1
120 112 1
120 113 1
120 114 1
120 115 1
120 116 1
120 117 1
120 118 1
120 119 1
120 120 1
120 121 1
120 122 1
120 123 0
120 124 0
120 125 0
120 126 0
120 127 0
120 128 0
120 129 0
120 130 2
120 131 1
120 132 1
120 133 1
120 134 1
120 135 1
120 136 1
120 137 1
120 138 1
120 139 0
120 140 0
120 141 0
120 142 0
120 143 0
120 144 0
120 145 0
120 146 0
120 147 0
120 148 0
120 149 1
120 150 1
120 151 1
120 152 1
120 153 0
120 154 0
120 155 0
120 156 0
120 157 0
120 158 2
120 159 0
120 160 0
120 161 0
120 162 2
120 163 2
120 164 2
120 165 1
120 166 1
120 167 1
120 168 1
120 169 1
120 170 2
120 171 2
120 172 2
120 173 2
120 174 2
120 175 0
120 176 0
120 177 0
120 178 0
120 179 2
120 180 2
120 181 2
120 182 2
120 183 2
120 184 2
120 185 2
120 186 2
120 187 1
120 188 1
120 189 1
120 190 1
120 191 1
120 192 1
120 193 1
120 194 1
120 195 1
120 196 2
120 197 2
120 198 2
120 199 0
121 0 0
121 1 0
121 2 0
121 3 0
121 4 0
121 5 0
121 6 0
121 7 1
121 8 1
121 9 1
121 10 1
121 11 1
121 12 1
121 13 2
121 14 2
121 15 2
121 16 1
121 17 1
121 18 1
121 19 1
121 20 1
121 21 0
121 22 0
121 23 0
121 24 0
121 25 0
121 26 0
121 27 0
121 28 1
121 29 1
121 30 1
121 31 2
121 32 2
121 33 0
121 34 0
121 35 0
121 36 2
121 37 2
121 38 2
121 39 1
121 40 1
121 41 1
121 42 1
121 43 1
121 44 1
121 45 1
121 46 2
121 47 2
121 48 1
121 49 1
121 50 1
121 51 1
121 52 1
121 53 0
121 54 0
121 55 0
121 56 0
121 57 2
121 58 1
121 59 1
121 60 1
121 61 1
121 62 1
121 63 1
121 64 1
121 65 1
121 66 1
121 67 1
121 68 1
121 69 1
121 70 1
121 71 1
121 72 1
121 73 1
121 74 1
121 75 2
121 76 2
121 77 2
121 78 0
121 79 0
121 80 0
121 81 0
121 82 0
121 83 2
121 84 1
121 85 1
121 86 1
121 87 1
121 88 1
121 89 1
121 90 1
121 91 1
121 92 0
121 93 0
121 94 0
121 95 0
121 96 0
121 97 0
121 98 0
121 99 0
121 100 0
121 101 0
121 102 0
121 103 0
121 104 2
121 105 2
121 106 2
121 107 2
121 108 2
121 109 0
121 110 0
121 111 1
121 112 1
121 113 1
121 114 1
121 115 1
121 116 1
121 117 1
121 118 1
121 119 1
121 120 1
121 121 1
121 122 1
121 123 0
121 124 0
121 125 0
121 126 0
121 127 0
121 128 0
121 129 1
121 130 1
121 131 1
121 132 1
121 133 1
121 134 1
121 135 1
121 136 1
121 137 2
121 138 2
121 139 0
121 140 0
121 141 0
121 142 0
121 143 0
121 144 0
121 145 0
121 146 0
121 147 0
121 148 0
121 149 0
121 150 1
121 151 1
121 152 1
121 153 0
121 154 0
121 155 0
121 156 0
121 157 2
121 158 2
121 159 2
121 160 0
121 161 0
121 162 2
121 163 2
121 164 2
121 165 1
121 166 1
121 167 1
121 168 1
121 169 1
121 170 1
121 171 1
121 172 2
121 173 2
121 174 2
121 175 1
121 176 1
121 177 0
121 178 0
121 179 2
121 180 2
121 181 2
121 182 2
121 183 2
121 184 2
121 185 2
121 186 2
121 187 1
121 188 1
121 189 1
121 190 1
121 191 1
121 192 1
121 193 1
121 194 1
121 195 1
121 196 2
121 197 2
121 198 2
121 199 0
122 0 1
122 1 0
122 2 0
122 3 0
122 4 0
122 5 0
122 6 2
122 7 2
122 8 1
122 9 1
122 10 1
122 11 1
122 12 1
122 13 1
122 14 1
122 15 1
122 16 1
122 17 1
122 18 1
122 19 1
122 20 1
122 21 1
122 22 1
122 23 0
122 24 0
122 25 0
122 26 0
122 27 0
122 28 1
122 29 1
122 30 2
122 31 2
122 32 2
122 33 2
122 34 0
122 35 2
122 36 2
122 37 2
122 38 2
122 39 2
122 40 2
122 41 1
122 42 1
122 43 1
122 44 1
122 45 1
122 46 1
122 47 0
122 48 1
122 49 1
122 50 1
122 51 1
122 52 1
122 53 0
122 54 0
122 55 0
122 56 2
122 57 2
122 58 2
122 59 2
122 60 2
122 61 2
122 62 1
122 63 1
122 64 1
122 65 1
122 66 1
122 67 1
122 68 1
122 69 1
122 70 1
122 71 1
122 72 1
122 73 1
122 74 1
122 75 2
122 76 2
122 77 2
122 78 2
122 79 2
122 80 2
122 81 2
122 82 2
122 83 2
122 84 2
122 85 1
122 86 1
122 87 1
122 88 1
122 89 1
122 90 2
122 91 0
122 92 0
122 93 0
122 94 0
122 95 0
122 96 0
122 97 0
122 98 1
122 99 1
122 100 1
122 101 1
122 102 0
122 103 2
122 104 2
122 105 2
122 106 2
122 107 2
122 108 2
122 109 0
122 110 0
122 111 0
122 112 1
122 113 1
122 114 1
122 115 1
122 116 1
122 117 1
122 118 1
122 119 1
122 120 1
122 121 1
122 122 1
122 123 1
122 124 1
122 125 1
122 126 0
122 127 0
122 128 0
122 129 0
122 130 1
122 131 1
122 132 1
122 133 1
122 134 1
122 135 1
122 136 1
122 137 2
122 138 2
122 139 2
122 140 0
122 141 0
122 142 0
122 143 0
122 144 0
122 145 0
122 146 0
122 147 0
122 148 0
122 149 0
122 150 0
122 151 0
122 152 0
122 153 0
122 154 0
122 155 0
122 156 0
122 157 2
122 158 2
122 159 2
122 160 2
122 161 0
122 162 2
122 163 2
122 164 1
122 165 1
122 166 1
122 167 1
122 168 1
122 169 1
122 170 1
122 171 1
122 172 1
122 173 1
122 174 1
122 175 1
122 176 1
122 177 1
122 178 0
122 179 0
122 180 2
122 181 2
122 182 2
122 183 2
122 184 2
122 185 1
122 186 1
122 187 1
122 188 1
122 189 1
122 190 1
122 191 1
122 192 1
122 193 1
122 194 1
122 195 1
122 196 2
122 197 2
122 198 2
122 199 1
123 0 1
123 1 0
123 2 0
123 3 0
123 4 0
123 5 2
123 6 2
123 7 2
123 8 1
123 9 1
123 10 1
123 11 1
123 12 1
123 13 1
123 14 1
123 15 1
123 16 1
123 17 1
123 18 1
123 19 1
123 20 1
123 21 1
123 22 1
123 23 1
123 24 0
123 25 0
123 26 0
123 27 0
123 28 1
123 29 1
123 30 2
123 31 2
123 32 2
123 33 2
123 34 2
123 35 2
123 36 2
123 37 2
123 38 2
123 39 2
123 40 2
123 41 1
123 42 1
123 43 1
123 44 1
123 45 1
123 46 0
123 47 0
123 48 1
123 49 1
123 50 1
123 51 0
123 52 0
123 53 0
123 54 0
123 55 0
123 56 0
123 57 2
123 58 2
123 59 2
123 60 2
123 61 2
123 62 1
123 63 1
123 64 1
123 65 1
123 66 1
123 67 1
123 68 1
123 69 1
123 70 1
123 71 1
123 72 1
123 73 1
123 74 2
123 75 2
123 76 2
123 77 2
123 78 2
123 79 2
123 80 2
123 81 2
123 82 2
123 83 2
123 84 1
123 85 1
123 86 1
123 87 1
123 88 1
123 89 1
123 90 2
123 91 0
123 92 0
123 93 0
123 94 0
123 95 0
123 96 0
123 97 2
123 98 1
123 99 1
123 100 1
123 101 1
123 102 1
123 103 2
123 104 2
123 105 2
123 106 2
123 107 2
123 108 2
123 109 0
123 110 0
123 111 0
123 112 0
123 113 0
123 114 1
123 115 0
123 116 0
123 117 1
123 118 1
123 119 1
123 120 1
123 121 1
123 122 1
123 123 1
123 124 1
123 125 1
123 126 0
123 127 0
123 128 0
123 129 0
123 130 0
123 131 1
123 132 1
123 133 1
123 134 1
123 135 1
123 136 2
123 137 2
123 138 2
123 139 2
123 140 2
123 141 2
123 142 0
123 143 2
123 144 0
123 145 0
123 146 0
123 147 0
123 148 0
123 149 0
123 150 0
123 151 0
123 152 0
123 153 0
123 154 0
123 155 0
123 156 2
123 157 2
123 158 2
123 159 2
123 160 2
123 161 2
123 162 1
123 163 1
123 164 1
123 165 1
123 166 1
123 167 1
123 168 1
123 169 1
123 170 1
123 171 1
123 172 1
123 173 2
123 174 1
123 175 1
123 176 1
123 177 1
123 178 1
123 179 0
123 180 2
123 181 2
123 182 2
123 183 1
123 184 1
123 185 1
123 186 1
123 187 1
123 188 1
123 189 1
123 190 1
123 191 1
123 192 1
123 193 1
123 194 1
123 195 1
123 196 1
123 197 1
123 198 1
123 199 1
124 0 1
124 1 0
124 2 0
124 3 0
124 4 2
124 5 2
124 6 2
124 7 2
124 8 1
124 9 1
124 10 1
124 11 1
124 12 1
124 13 1
124 14 1
124 15 1
124 16 1
124 17 1
124 18 1
124 19 1
124 20 1
124 21 1
124 22 1
124 23 1
124 24 1
124 25 1
124 26 0
124 27 0
124 28 1
124 29 1
124 30 1
124 31 2
124 32 2
124 33 2
124 34 2
124 35 2
124 36 2
124 37 2
124 38 2
124 39 2
124 40 0
124 41 1
124 42 1
124 43 1
124 44 1
124 45 0
124 46 0
124 47 0
124 48 0
124 49 0
124 50 0
124 51 0
124 52 0
124 53 0
124 54 0
124 55 0
124 56 0
124 57 2
124 58 2
124 59 2
124 60 2
124 61 1
124 62 1
124 63 1
124 64 1
124 65 1
124 66 1
124 67 1
124 68 1
124 69 1
124 70 1
124 71 1
124 72 1
124 73 1
124 74 2
124 75 2
124 76 2
124 77 2
124 78 2
124 79 2
124 80 2
124 81 2
124 82 2
124 83 2
124 84 1
124 85 1
124 86 1
124 87 1
124 88 1
124 89 1
124 90 1
124 91 0
124 92 2
124 93 2
124 94 2
124 95 2
124 96 2
124 97 2
124 98 1
124 99 1
124 100 1
124 101 1
124 102 1
124 103 2
124 104 2
124 105 2
124 106 2
124 107 2
124 108 2
124 109 0
124 110 0
124 111 0
124 112 0
124 113 0
124 114 0
124 115 0
124 116 0
124 117 1
124 118 1
124 119 1
124 120 1
124 121 1
124 122 1
124 123 1
124 124 1
124 125 1
124 126 1
124 127 0
124 128 0
124 129 0
124 130 0
124 131 0
124 132 1
124 133 1
124 134 1
124 135 2
124 136 2
124 137 2
124 138 2
124 139 2
124 140 2
124 141 2
124 142 2
124 143 0
124 144 0
124 145 0
124 146 0
124 147 0
124 148 0
124 149 0
124 150 0
124 151 0
124 152 0
124 153 0
124 154 0
124 155 0
124 156 2
124 157 2
124 158 2
124 159 2
124 160 2
124 161 2
124 162 1
124 163 1
124 164 1
124 165 1
124 166 1
124 167 1
124 168 1
124 169 1
124 170 1
124 171 1
124 172 1
124 173 1
124 174 1
124 175 1
124 176 1
124 177 1
124 178 2
124 179 2
124 180 2
124 181 2
124 182 1
124 183 1
124 184 1
124 185 1
124 186 1
124 187 1
124 188 1
124 189 1
124 190 1
124 191 1
124 192 2
124 193 1
124 194 1
124 195 1
124 196 1
124 197 1
124 198 1
124 199 1
125 0 0
125 1 0
125 2 0
125 3 2
125 4 2
125 5 2
125 6 2
125 7 2
125 8 1
125 9 1
125 10 1
125 11 1
125 12 1
125 13 1
125 14 1
125 15 1
125 16 1
125 17 1
125 18 1
125 19 2
125 20 2
125 21 1
125 22 1
125 23 1
125 24 1
125 25 1
125 26 1
125 27 0
125 28 1
125 29 1
125 30 1
125 31 2
125 32 2
125 33 2
125 34 2
125 35 2
125 36 2
125 37 2
125 38 2
125 39 2
125 40 0
125 41 0
125 42 0
125 43 0
125 44 0
125 45 0
125 46 0
125 47 0
125 48 2
125 49 0
125 50 0
125 51 0
125 52 0
125 53 0
125 54 0
125 55 0
125 56 0
125 57 2
125 58 2
125 59 2
125 60 2
125 61 1
125 62 1
125 63 1
125 64 1
125 65 1
125 66 1
125 67 1
125 68 1
125 69 1
125 70 1
125 71 1
125 72 1
125 73 1
125 74 2
125 75 2
125 76 2
125 77 2
125 78 2
125 79 2
125 80 2
125 81 2
125 82 2
125 83 1
125 84 1
125 85 1
125 86 1
125 87 1
125 88 1
125 89 1
125 90 1
125 91 0
125 92 0
125 93 2
125 94 2
125 95 1
125 96 1
125 97 1
125 98 0
125 99 1
125 100 1
125 101 1
125 102 1
125 103 1
125 104 1
125 105 2
125 106 2
125 107 2
125 108 1
125 109 1
125 110 0
125 111 0
125 112 0
125 113 0
125 114 0
125 115 1
125 116 1
125 117 1
125 118 1
125 119 1
125 120 1
125 121 1
125 122 1
125 123 1
125 124 1
125 125 1
125 126 1
125 127 0
125 128 0
125 129 0
125 130 0
125 131 0
125 132 1
125 133 1
125 134 1
125 135 2
125 136 2
125 137 2
125 138 2
125 139 2
125 140 2
125 141 2
125 142 0
125 143 0
125 144 0
125 145 0
125 146 0
125 147 0
125 148 0
125 149 0
125 150 0
125 151 0
125 152 0
125 153 0
125 154 0
125 155 0
125 156 2
125 157 2
125 158 2
125 159 2
125 160 2
125 161 1
125 162 1
125 163 1
125 164 1
125 165 1
125 166 1
125 167 1
125 168 1
125 169 1
125 170 1
125 171 1
125 172 1
125 173 1
125 174 1
125 175 1
125 176 1
125 177 2
125 178 2
125 179 2
125 180 2
125 181 2
125 182 1
125 183 1
125 184 2
125 185 1
125 186 1
125 187 1
125 188 1
125 189 1
125 190 1
125 191 1
125 192 1
125 193 1
125 194 1
125 195 1
125 196 1
125 197 2
125 198 0
125 199 0
126 0 0
126 1 0
126 2 0
126 3 2
126 4 2
126 5 2
126 6 2
126 7 2
126 8 1
126 9 1
126 10 1
