150 150
98 140 1
98 141 2
98 142 1
98 143 1
98 144 1
98 145 1
98 146 1
98 147 1
98 148 1
98 149 1
99 0 1
99 1 1
99 2 1
99 3 1
99 4 1
99 5 2
99 6 2
99 7 2
99 8 2
99 9 2
99 10 2
99 11 2
99 12 2
99 13 2
99 14 1
99 15 1
99 16 1
99 17 1
99 18 1
99 19 1
99 20 1
99 21 1
99 22 0
99 23 0
99 24 0
99 25 0
99 26 0
99 27 0
99 28 2
99 29 2
99 30 2
99 31 2
99 32 2
99 33 2
99 34 1
99 35 1
99 36 2
99 37 2
99 38 2
99 39 2
99 40 2
99 41 2
99 42 2
99 43 1
99 44 1
99 45 1
99 46 1
99 47 0
99 48 0
99 49 0
99 50 0
99 51 0
99 52 0
99 53 0
99 54 2
99 55 2
99 56 2
99 57 2
99 58 2
99 59 2
99 60 2
99 61 2
99 62 0
99 63 0
99 64 0
99 65 0
99 66 0
99 67 0
99 68 0
99 69 0
99 70 0
99 71 0
99 72 0
99 73 0
99 74 0
99 75 0
99 76 0
99 77 0
99 78 0
99 79 0
99 80 1
99 81 1
99 82 2
99 83 2
99 84 2
99 85 2
99 86 2
99 87 2
99 88 1
99 89 2
99 90 1
99 91 1
99 92 1
99 93 1
99 94 1
99 95 2
99 96 2
99 97 0
99 98 1
99 99 1
99 100 1
99 101 1
99 102 1
99 103 1
99 104 1
99 105 1
99 106 1
99 107 1
99 108 0
99 109 2
99 110 1
99 111 1
99 112 0
99 113 0
99 114 0
99 115 1
99 116 1
99 117 1
99 118 1
99 119 1
99 120 1
99 121 1
99 122 2
99 123 2
99 124 0
99 125 0
99 126 0
99 127 1
99 128 1
99 129 1
99 130 1
99 131 1
99 132 1
99 133 1
99 134 1
99 135 0
99 136 0
99 137 0
99 138 0
99 139 0
99 140 0
99 141 2
99 142 2
99 143 2
99 144 1
99 145 1
99 146 1
99 147 1
99 148 1
99 149 1
100 0 1
100 1 1
100 2 1
100 3 1
100 4 1
100 5 1
100 6 2
100 7 2
100 8 2
100 9 2
100 10 2
100 11 2
100 12 0
100 13 1
100 14 1
100 15 1
100 16 1
100 17 1
100 18 1
100 19 1
100 20 1
100 21 1
100 22 0
100 23 0
100 24 0
100 25 0
100 26 0
100 27 2
100 28 2
100 29 2
100 30 2
100 31 2
100 32 2
100 33 2
100 34 2
100 35 1
100 36 1
100 37 2
100 38 2
100 39 2
100 40 0
100 41 0
100 42 2
100 43 1
100 44 1
100 45 1
100 46 1
100 47 0
100 48 0
100 49 0
100 50 1
100 51 1
100 52 1
100 53 2
100 54 2
100 55 2
100 56 2
100 57 2
100 58 2
100 59 2
100 60 2
100 61 2
100 62 0
100 63 0
100 64 0
100 65 0
100 66 2
100 67 2
100 68 0
100 69 0
100 70 1
100 71 1
100 72 0
100 73 0
100 74 0
100 75 0
100 76 0
100 77 0
100 78 0
100 79 0
100 80 0
100 81 0
100 82 0
100 83 2
100 84 2
100 85 2
100 86 2
100 87 2
100 88 2
100 89 2
100 90 2
100 91 2
100 92 2
100 93 2
100 94 2
100 95 2
100 96 2
100 97 1
100 98 1
100 99 1
100 100 1
100 101 1
100 102 1
100 103 1
100 104 1
100 105 1
100 106 1
100 107 1
100 108 1
100 109 1
100 110 1
100 111 1
100 112 0
100 113 0
100 114 1
100 115 1
100 116 1
100 117 1
100 118 1
100 119 1
100 120 1
100 121 2
100 122 2
100 123 2
100 124 0
100 125 0
100 126 0
100 127 1
100 128 1
100 129 1
100 130 1
100 131 1
100 132 1
100 133 1
100 134 1
100 135 0
100 136 0
100 137 0
100 138 0
100 139 0
100 140 0
100 141 0
100 142 2
100 143 2
100 144 2
100 145 2
100 146 1
100 147 1
100 148 1
100 149 1
101 0 1
101 1 1
101 2 1
101 3 1
101 4 1
101 5 1
101 6 0
101 7 2
101 8 2
101 9 2
101 10 2
101 11 0
101 12 0
101 13 0
101 14 0
101 15 1
101 16 1
101 17 1
101 18 1
101 19 1
101 20 1
101 21 1
101 22 0
101 23 0
101 24 1
101 25 1
101 26 2
101 27 2
101 28 1
101 29 1
101 30 1
101 31 0
101 32 0
101 33 0
101 34 1
101 35 1
101 36 1
101 37 1
101 38 1
101 39 0
101 40 0
101 41 0
101 42 0
101 43 1
101 44 1
101 45 1
101 46 2
101 47 0
101 48 0
101 49 0
101 50 1
101 51 1
101 52 1
101 53 2
101 54 2
101 55 2
101 56 2
101 57 0
101 58 2
101 59 2
101 60 2
101 61 2
101 62 2
101 63 2
101 64 0
101 65 0
101 66 0
101 67 2
101 68 2
101 69 2
101 70 2
101 71 1
101 72 1
101 73 0
101 74 0
101 75 1
101 76 0
101 77 0
101 78 0
101 79 0
101 80 0
101 81 0
101 82 0
101 83 2
101 84 2
101 85 2
101 86 2
101 87 2
101 88 2
101 89 0
101 90 2
101 91 2
101 92 2
101 93 2
101 94 2
101 95 2
101 96 2
101 97 1
101 98 1
101 99 1
101 100 1
101 101 1
101 102 1
101 103 1
101 104 1
101 105 1
101 106 1
101 107 1
101 108 1
101 109 1
101 110 1
101 111 1
101 112 0
101 113 0
101 114 1
101 115 1
101 116 1
101 117 1
101 118 1
101 119 1
101 120 2
101 121 2
101 122 2
101 123 0
101 124 0
101 125 0
101 126 0
101 127 1
101 128 1
101 129 1
101 130 1
101 131 1
101 132 1
101 133 1
101 134 1
101 135 1
101 136 0
101 137 0
101 138 0
101 139 0
101 140 0
101 141 0
101 142 0
101 143 2
101 144 2
101 145 2
101 146 2
101 147 2
101 148 1
101 149 1
102 0 1
102 1 1
102 2 1
102 3 1
102 4 1
102 5 1
102 6 0
102 7 0
102 8 0
102 9 0
102 10 0
102 11 0
102 12 0
102 13 0
102 14 0
102 15 0
102 16 0
102 17 1
102 18 1
102 19 0
102 20 0
102 21 0
102 22 0
102 23 1
102 24 1
102 25 1
102 26 1
102 27 1
102 28 1
102 29 1
102 30 1
102 31 1
102 32 0
102 33 0
102 34 0
102 35 1
102 36 1
102 37 1
102 38 1
102 39 1
102 40 0
102 41 0
102 42 0
102 43 1
102 44 1
102 45 1
102 46 1
102 47 2
102 48 0
102 49 2
102 50 1
102 51 1
102 52 1
102 53 2
102 54 2
102 55 0
102 56 0
102 57 0
102 58 0
102 59 0
102 60 0
102 61 0
102 62 0
102 63 0
102 64 0
102 65 0
102 66 0
102 67 0
102 68 2
102 69 2
102 70 2
102 71 2
102 72 0
102 73 0
102 74 0
102 75 0
102 76 2
102 77 0
102 78 0
102 79 0
102 80 1
102 81 1
102 82 1
102 83 2
102 84 2
102 85 0
102 86 0
102 87 0
102 88 0
102 89 0
102 90 0
102 91 0
102 92 2
102 93 2
102 94 2
102 95 2
102 96 1
102 97 1
102 98 1
102 99 1
102 100 1
102 101 1
102 102 1
102 103 1
102 104 1
102 105 1
102 106 1
102 107 1
102 108 1
102 109 1
102 110 1
102 111 1
102 112 0
102 113 1
102 114 1
102 115 1
102 116 1
102 117 1
102 118 1
102 119 1
102 120 2
102 121 2
102 122 2
102 123 2
102 124 0
102 125 0
102 126 0
102 127 0
102 128 1
102 129 1
102 130 1
102 131 1
102 132 1
102 133 1
102 134 1
102 135 1
102 136 0
102 137 0
102 138 0
102 139 0
102 140 0
102 141 0
102 142 0
102 143 2
102 144 2
102 145 2
102 146 2
102 147 2
102 148 2
102 149 1
103 0 1
103 1 1
103 2 1
103 3 1
103 4 0
103 5 0
103 6 0
103 7 0
103 8 0
103 9 0
103 10 0
103 11 0
103 12 0
103 13 0
103 14 1
103 15 1
103 16 0
103 17 0
103 18 0
103 19 0
103 20 0
103 21 0
103 22 0
103 23 2
103 24 1
103 25 1
103 26 1
103 27 1
103 28 1
103 29 1
103 30 1
103 31 1
103 32 0
103 33 0
103 34 0
103 35 0
103 36 1
103 37 1
103 38 1
103 39 1
103 40 1
103 41 0
103 42 0
103 43 0
103 44 1
103 45 1
103 46 1
103 47 1
103 48 2
103 49 1
103 50 1
103 51 1
103 52 1
103 53 1
103 54 1
103 55 0
103 56 0
103 57 0
103 58 0
103 59 0
103 60 0
103 61 0
103 62 0
103 63 0
103 64 0
103 65 0
103 66 0
103 67 0
103 68 2
103 69 2
103 70 2
103 71 2
103 72 2
103 73 0
103 74 2
103 75 2
103 76 2
103 77 2
103 78 2
103 79 0
103 80 1
103 81 1
103 82 1
103 83 1
103 84 1
103 85 1
103 86 0
103 87 0
103 88 0
103 89 0
103 90 0
103 91 0
103 92 0
103 93 0
103 94 2
103 95 1
103 96 1
103 97 1
103 98 1
103 99 1
103 100 1
103 101 1
103 102 1
103 103 1
103 104 1
103 105 2
103 106 2
103 107 2
103 108 1
103 109 1
103 110 1
103 111 1
103 112 1
103 113 1
103 114 1
103 115 2
103 116 2
103 117 2
103 118 1
103 119 1
103 120 0
103 121 0
103 122 2
103 123 2
103 124 0
103 125 0
103 126 0
103 127 0
103 128 1
103 129 1
103 130 1
103 131 1
103 132 1
103 133 1
103 134 1
103 135 1
103 136 0
103 137 0
103 138 0
103 139 0
103 140 0
103 141 0
103 142 0
103 143 0
103 144 2
103 145 2
103 146 2
103 147 2
103 148 2
103 149 1
104 0 1
104 1 1
104 2 0
104 3 0
104 4 0
104 5 0
104 6 1
104 7 0
104 8 0
104 9 0
104 10 0
104 11 0
104 12 0
104 13 1
104 14 1
104 15 1
104 16 1
104 17 1
104 18 0
104 19 0
104 20 0
104 21 0
104 22 0
104 23 2
104 24 2
104 25 2
104 26 1
104 27 1
104 28 1
104 29 1
104 30 1
104 31 1
104 32 1
104 33 0
104 34 0
104 35 0
104 36 0
104 37 1
104 38 1
104 39 1
104 40 1
104 41 1
104 42 1
104 43 0
104 44 0
104 45 1
104 46 1
104 47 1
104 48 1
104 49 1
104 50 1
104 51 1
104 52 1
104 53 1
104 54 0
104 55 0
104 56 0
104 57 1
104 58 1
104 59 1
104 60 0
104 61 0
104 62 0
104 63 0
104 64 0
104 65 0
104 66 1
104 67 1
104 68 1
104 69 2
104 70 2
104 71 2
104 72 2
104 73 2
104 74 2
104 75 2
104 76 2
104 77 2
104 78 2
104 79 2
104 80 2
104 81 1
104 82 1
104 83 1
104 84 1
104 85 1
104 86 1
104 87 0
104 88 0
104 89 0
104 90 0
104 91 0
104 92 0
104 93 0
104 94 1
104 95 1
104 96 1
104 97 1
104 98 1
104 99 0
104 100 0
104 101 1
104 102 1
104 103 1
104 104 1
104 105 2
104 106 2
104 107 2
104 108 2
104 109 1
104 110 1
104 111 1
104 112 1
104 113 2
104 114 2
104 115 2
104 116 2
104 117 2
104 118 0
104 119 0
104 120 0
104 121 0
104 122 2
104 123 2
104 124 2
104 125 0
104 126 0
104 127 0
104 128 0
104 129 0
104 130 2
104 131 2
104 132 2
104 133 1
104 134 1
104 135 2
104 136 2
104 137 0
104 138 0
104 139 0
104 140 0
104 141 0
104 142 0
104 143 2
104 144 2
104 145 2
104 146 2
104 147 2
104 148 0
104 149 0
105 0 0
105 1 0
105 2 0
105 3 0
105 4 0
105 5 0
105 6 0
105 7 0
105 8 0
105 9 0
105 10 0
105 11 0
105 12 1
105 13 1
105 14 1
105 15 1
105 16 1
105 17 1
105 18 1
105 19 0
105 20 0
105 21 0
105 22 0
105 23 2
105 24 2
105 25 2
105 26 2
105 27 1
105 28 1
105 29 1
105 30 1
105 31 1
105 32 2
105 33 2
105 34 0
105 35 0
105 36 0
105 37 1
105 38 2
105 39 2
105 40 1
105 41 1
105 42 1
105 43 0
105 44 0
105 45 0
105 46 0
105 47 1
105 48 1
105 49 1
105 50 0
105 51 0
105 52 0
105 53 0
105 54 0
105 55 1
105 56 1
105 57 1
105 58 1
105 59 1
105 60 1
105 61 1
105 62 1
105 63 1
105 64 1
105 65 1
105 66 1
105 67 1
105 68 1
105 69 2
105 70 2
105 71 2
105 72 2
105 73 2
105 74 2
105 75 2
105 76 2
105 77 2
105 78 2
105 79 2
105 80 2
105 81 2
105 82 1
105 83 1
105 84 1
105 85 1
105 86 1
105 87 0
105 88 0
105 89 0
105 90 0
105 91 0
105 92 0
105 93 1
105 94 1
105 95 1
105 96 1
105 97 1
105 98 1
105 99 0
105 100 0
105 101 0
105 102 0
105 103 1
105 104 0
105 105 0
105 106 2
105 107 2
105 108 2
105 109 1
105 110 1
105 111 1
105 112 1
105 113 2
105 114 2
105 115 2
105 116 2
105 117 0
105 118 0
105 119 0
105 120 1
105 121 1
105 122 2
105 123 2
105 124 2
105 125 1
105 126 1
105 127 0
105 128 0
105 129 0
105 130 0
105 131 2
105 132 2
105 133 2
105 134 2
105 135 2
105 136 2
105 137 2
105 138 0
105 139 0
105 140 0
105 141 0
105 142 0
105 143 2
105 144 2
105 145 2
105 146 2
105 147 0
105 148 0
105 149 0
106 0 0
106 1 0
106 2 0
106 3 0
106 4 0
106 5 0
106 6 0
106 7 0
106 8 0
106 9 0
106 10 0
106 11 0
106 12 0
106 13 1
106 14 1
106 15 1
106 16 1
106 17 1
106 18 1
106 19 0
106 20 0
106 21 0
106 22 0
106 23 0
106 24 2
106 25 2
106 26 2
106 27 1
106 28 1
106 29 1
106 30 1
106 31 1
106 32 2
106 33 2
106 34 0
106 35 0
106 36 0
106 37 0
106 38 2
106 39 2
106 40 2
106 41 2
106 42 2
106 43 2
106 44 0
106 45 0
106 46 0
106 47 0
106 48 0
106 49 0
106 50 0
106 51 0
106 52 0
106 53 0
106 54 0
106 55 1
106 56 1
106 57 1
106 58 1
106 59 1
106 60 1
106 61 1
106 62 1
106 63 1
106 64 1
106 65 1
106 66 1
106 67 1
106 68 1
106 69 2
106 70 2
106 71 2
106 72 2
106 73 2
106 74 0
106 75 2
106 76 2
106 77 2
106 78 2
106 79 2
106 80 2
106 81 2
106 82 2
106 83 1
106 84 1
106 85 1
106 86 1
106 87 1
106 88 0
106 89 0
106 90 0
106 91 0
106 92 0
106 93 0
106 94 1
106 95 1
106 96 1
106 97 1
106 98 1
106 99 0
106 100 0
106 101 0
106 102 0
106 103 0
106 104 0
106 105 0
106 106 0
106 107 2
106 108 2
106 109 2
106 110 1
106 111 1
106 112 2
106 113 2
106 114 2
106 115 2
106 116 2
106 117 0
106 118 0
106 119 0
106 120 1
106 121 1
106 122 1
106 123 1
106 124 1
106 125 1
106 126 1
106 127 0
106 128 0
106 129 0
106 130 0
106 131 2
106 132 2
106 133 2
106 134 2
106 135 2
106 136 2
106 137 0
106 138 0
106 139 0
106 140 0
106 141 0
106 142 0
106 143 0
106 144 2
106 145 2
106 146 2
106 147 2
106 148 0
106 149 0
107 0 0
107 1 0
107 2 0
107 3 0
107 4 0
107 5 0
107 6 0
107 7 0
107 8 1
107 9 1
107 10 0
107 11 0
107 12 0
107 13 0
107 14 1
107 15 1
107 16 1
107 17 1
107 18 1
107 19 1
107 20 0
107 21 0
107 22 0
107 23 0
107 24 2
107 25 2
107 26 2
107 27 2
107 28 1
107 29 1
107 30 1
107 31 1
107 32 2
107 33 2
107 34 0
107 35 0
107 36 0
107 37 0
107 38 2
107 39 2
107 40 2
107 41 2
107 42 2
107 43 2
107 44 1
107 45 0
107 46 0
107 47 0
107 48 0
107 49 0
107 50 0
107 51 0
107 52 0
107 53 0
107 54 1
107 55 1
107 56 1
107 57 1
107 58 1
107 59 1
107 60 1
107 61 1
107 62 1
107 63 1
107 64 1
107 65 1
107 66 1
107 67 1
107 68 2
107 69 2
107 70 2
107 71 2
107 72 2
107 73 0
107 74 0
107 75 0
107 76 2
107 77 2
107 78 2
107 79 2
107 80 2
107 81 2
107 82 2
107 83 2
107 84 2
107 85 2
107 86 1
107 87 1
107 88 0
107 89 0
107 90 0
107 91 0
107 92 0
107 93 0
107 94 1
107 95 1
107 96 1
107 97 1
107 98 1
107 99 1
107 100 0
107 101 0
107 102 0
107 103 0
107 104 0
107 105 0
107 106 2
107 107 2
107 108 2
107 109 2
107 110 1
107 111 1
107 112 1
107 113 2
107 114 2
107 115 2
107 116 2
107 117 0
107 118 1
107 119 1
107 120 1
107 121 1
107 122 1
107 123 1
107 124 1
107 125 1
107 126 1
107 127 1
107 128 0
107 129 0
107 130 0
107 131 2
107 132 2
107 133 2
107 134 2
107 135 2
107 136 2
107 137 0
107 138 0
107 139 0
107 140 0
107 141 0
107 142 0
107 143 0
107 144 0
107 145 0
107 146 2
107 147 2
107 148 0
107 149 0
108 0 0
108 1 0
108 2 0
108 3 0
108 4 0
108 5 0
108 6 0
108 7 2
108 8 1
108 9 1
108 10 2
108 11 0
108 12 0
108 13 1
108 14 1
108 15 1
108 16 1
108 17 1
108 18 1
108 19 0
108 20 0
108 21 0
108 22 0
108 23 0
108 24 0
108 25 2
108 26 2
108 27 2
108 28 1
108 29 1
108 30 1
108 31 1
108 32 2
108 33 2
108 34 0
108 35 0
108 36 0
108 37 2
108 38 2
108 39 2
108 40 2
108 41 2
108 42 2
108 43 2
108 44 1
108 45 0
108 46 0
108 47 0
108 48 0
108 49 0
108 50 0
108 51 0
108 52 0
108 53 0
108 54 1
108 55 1
108 56 1
108 57 1
108 58 1
108 59 1
108 60 1
108 61 1
108 62 1
108 63 1
108 64 1
108 65 1
108 66 2
108 67 2
108 68 2
108 69 2
108 70 2
108 71 2
108 72 2
108 73 0
108 74 1
108 75 1
108 76 1
108 77 2
108 78 2
108 79 2
108 80 2
108 81 2
108 82 2
108 83 2
108 84 2
108 85 2
108 86 2
108 87 0
108 88 0
108 89 0
108 90 0
108 91 0
108 92 0
108 93 0
108 94 1
108 95 1
108 96 1
108 97 1
108 98 1
108 99 1
108 100 0
108 101 0
108 102 0
108 103 0
108 104 0
108 105 2
108 106 2
108 107 2
108 108 2
108 109 2
108 110 2
108 111 2
108 112 2
108 113 2
108 114 2
108 115 2
108 116 2
108 117 1
108 118 1
108 119 1
108 120 1
108 121 1
108 122 1
108 123 1
108 124 2
108 125 2
108 126 1
108 127 1
108 128 1
108 129 0
108 130 2
108 131 2
108 132 0
108 133 0
108 134 2
108 135 2
108 136 1
108 137 0
108 138 0
108 139 0
108 140 0
108 141 0
108 142 0
108 143 0
108 144 0
108 145 0
108 146 0
108 147 0
108 148 0
108 149 0
109 0 0
109 1 0
109 2 0
109 3 0
109 4 0
109 5 0
109 6 1
109 7 1
109 8 1
109 9 2
109 10 2
109 11 2
109 12 2
109 13 1
109 14 1
109 15 1
109 16 1
109 17 1
109 18 1
109 19 1
109 20 1
109 21 1
109 22 0
109 23 0
109 24 0
109 25 2
109 26 2
109 27 2
109 28 2
109 29 1
109 30 1
109 31 2
109 32 2
109 33 2
109 34 2
109 35 0
109 36 2
109 37 2
109 38 2
109 39 2
109 40 2
109 41 2
109 42 2
109 43 0
109 44 0
109 45 0
109 46 0
109 47 0
109 48 0
109 49 0
109 50 0
109 51 0
109 52 0
109 53 0
109 54 1
109 55 1
109 56 1
109 57 1
109 58 1
109 59 1
109 60 1
109 61 1
109 62 1
109 63 1
109 64 1
109 65 1
109 66 2
109 67 2
109 68 2
109 69 0
109 70 2
109 71 2
109 72 2
109 73 1
109 74 1
109 75 1
109 76 1
109 77 2
109 78 2
109 79 2
109 80 2
109 81 2
109 82 2
109 83 2
109 84 2
109 85 2
109 86 2
109 87 0
109 88 0
109 89 0
109 90 0
109 91 0
109 92 0
109 93 1
109 94 1
109 95 1
109 96 1
109 97 1
109 98 1
109 99 1
109 100 1
109 101 0
109 102 0
109 103 0
109 104 0
109 105 0
109 106 2
109 107 2
109 108 2
109 109 2
109 110 2
109 111 2
109 112 2
109 113 2
109 114 2
109 115 2
109 116 2
109 117 1
109 118 1
109 119 1
109 120 1
109 121 1
109 122 1
109 123 1
109 124 1
109 125 1
109 126 1
109 127 1
109 128 1
109 129 1
109 130 2
109 131 2
109 132 0
109 133 0
109 134 1
109 135 1
109 136 1
109 137 0
109 138 0
109 139 1
109 140 1
109 141 1
109 142 1
109 143 0
109 144 0
109 145 0
109 146 0
109 147 0
109 148 0
109 149 0
110 0 0
110 1 0
110 2 0
110 3 0
110 4 0
110 5 1
110 6 1
110 7 1
110 8 1
110 9 2
110 10 2
110 11 2
110 12 2
110 13 2
110 14 1
110 15 1
110 16 1
110 17 1
110 18 1
110 19 1
110 20 1
110 21 1
110 22 1
110 23 0
110 24 0
110 25 2
110 26 2
110 27 2
110 28 2
110 29 2
110 30 2
110 31 2
110 32 2
110 33 2
110 34 2
110 35 2
110 36 1
110 37 1
110 38 2
110 39 2
110 40 2
110 41 2
110 42 2
110 43 0
110 44 0
110 45 0
110 46 0
110 47 0
110 48 0
110 49 0
110 50 0
110 51 0
110 52 0
110 53 0
110 54 1
110 55 1
110 56 1
110 57 1
110 58 1
110 59 1
110 60 1
110 61 1
110 62 1
110 63 1
110 64 1
110 65 2
110 66 2
110 67 2
110 68 2
110 69 2
110 70 2
110 71 2
110 72 1
110 73 1
110 74 1
110 75 1
110 76 1
110 77 0
110 78 2
110 79 2
110 80 2
110 81 2
110 82 2
110 83 2
110 84 2
110 85 2
110 86 2
110 87 2
110 88 0
110 89 0
110 90 1
110 91 1
110 92 0
110 93 0
110 94 1
110 95 1
110 96 1
110 97 1
110 98 1
110 99 1
110 100 1
110 101 0
110 102 0
110 103 0
110 104 0
110 105 0
110 106 2
110 107 2
110 108 2
110 109 2
110 110 2
110 111 2
110 112 2
110 113 1
110 114 1
110 115 1
110 116 1
110 117 1
110 118 1
110 119 1
110 120 1
110 121 1
110 122 1
110 123 1
110 124 1
110 125 1
110 126 1
110 127 1
110 128 1
110 129 1
110 130 2
110 131 0
110 132 0
110 133 0
110 134 0
110 135 0
110 136 0
110 137 0
110 138 1
110 139 1
110 140 1
110 141 1
110 142 1
110 143 1
110 144 0
110 145 0
110 146 0
110 147 0
110 148 0
110 149 0
111 0 0
111 1 0
111 2 0
111 3 1
111 4 1
111 5 1
111 6 1
111 7 1
111 8 1
111 9 2
111 10 2
111 11 2
111 12 2
111 13 2
111 14 1
111 15 0
111 16 0
111 17 0
111 18 2
111 19 2
111 20 1
111 21 1
111 22 1
111 23 2
111 24 2
111 25 0
111 26 2
111 27 2
111 28 2
111 29 2
111 30 2
111 31 2
111 32 2
111 33 2
111 34 2
111 35 2
111 36 1
111 37 1
111 38 1
111 39 2
111 40 2
111 41 2
111 42 2
111 43 2
111 44 0
111 45 0
111 46 0
111 47 0
111 48 0
111 49 0
111 50 0
111 51 0
111 52 0
111 53 0
111 54 0
111 55 1
111 56 1
111 57 1
111 58 1
111 59 1
111 60 1
111 61 1
111 62 1
111 63 1
111 64 1
111 65 2
111 66 2
111 67 2
111 68 2
111 69 2
111 70 1
111 71 1
111 72 1
111 73 1
111 74 1
111 75 1
111 76 2
111 77 2
111 78 2
111 79 2
111 80 2
111 81 2
111 82 2
111 83 2
111 84 2
111 85 2
111 86 2
111 87 2
111 88 2
111 89 2
111 90 2
111 91 1
111 92 1
111 93 0
111 94 2
111 95 2
111 96 1
111 97 1
111 98 1
111 99 2
111 100 2
111 101 0
111 102 0
111 103 0
111 104 0
111 105 2
111 106 2
111 107 0
111 108 0
111 109 0
111 110 2
111 111 0
111 112 0
111 113 1
111 114 1
111 115 1
111 116 1
111 117 1
111 118 1
111 119 1
111 120 1
111 121 1
111 122 1
111 123 1
111 124 1
111 125 1
111 126 1
111 127 1
111 128 1
111 129 1
111 130 1
111 131 0
111 132 0
111 133 0
111 134 0
111 135 0
111 136 0
111 137 0
111 138 1
111 139 1
111 140 1
111 141 1
111 142 1
111 143 1
111 144 0
111 145 0
111 146 0
111 147 0
111 148 0
111 149 0
112 0 0
112 1 1
112 2 1
112 3 1
112 4 1
112 5 1
112 6 1
112 7 1
112 8 1
112 9 2
112 10 2
112 11 2
112 12 2
112 13 2
112 14 0
112 15 0
112 16 0
112 17 0
112 18 0
112 19 2
112 20 1
112 21 1
112 22 1
112 23 2
112 24 0
112 25 0
112 26 2
112 27 2
112 28 2
112 29 2
112 30 2
112 31 2
112 32 2
112 33 2
112 34 2
112 35 1
112 36 1
112 37 1
112 38 1
112 39 2
112 40 0
112 41 2
112 42 2
112 43 2
112 44 2
112 45 0
112 46 0
112 47 0
112 48 0
112 49 0
112 50 2
112 51 0
112 52 0
112 53 0
112 54 0
112 55 1
112 56 1
112 57 1
112 58 1
112 59 1
112 60 1
112 61 1
112 62 1
112 63 1
112 64 1
112 65 2
112 66 2
112 67 2
112 68 2
112 69 2
112 70 1
112 71 1
112 72 1
112 73 1
112 74 1
112 75 1
112 76 2
112 77 2
112 78 2
112 79 2
112 80 2
112 81 2
112 82 2
112 83 2
112 84 2
112 85 2
112 86 2
112 87 2
112 88 2
112 89 2
112 90 2
112 91 2
112 92 2
112 93 2
112 94 2
112 95 2
112 96 2
112 97 2
112 98 2
112 99 2
112 100 2
112 101 0
112 102 0
112 103 0
112 104 2
112 105 2
112 106 0
112 107 0
112 108 0
112 109 0
112 110 0
112 111 0
112 112 0
112 113 0
112 114 1
112 115 1
112 116 1
112 117 1
112 118 1
112 119 1
112 120 1
112 121 1
112 122 1
112 123 1
112 124 1
112 125 1
112 126 1
112 127 1
112 128 1
112 129 0
112 130 0
112 131 0
112 132 0
112 133 0
112 134 0
112 135 0
112 136 0
112 137 1
112 138 1
112 139 1
112 140 1
112 141 1
112 142 1
112 143 1
112 144 1
112 145 0
112 146 0
112 147 0
112 148 0
112 149 0
113 0 1
113 1 1
113 2 1
113 3 1
113 4 1
113 5 1
113 6 1
113 7 1
113 8 1
113 9 2
113 10 2
113 11 2
113 12 2
113 13 2
113 14 0
113 15 0
113 16 0
113 17 0
113 18 0
113 19 0
113 20 1
113 21 1
113 22 1
113 23 1
113 24 0
113 25 0
113 26 0
113 27 2
113 28 2
113 29 2
113 30 2
113 31 2
113 32 2
113 33 2
113 34 1
113 35 1
113 36 1
113 37 1
113 38 1
113 39 1
113 40 0
113 41 0
113 42 0
113 43 2
113 44 2
113 45 2
113 46 2
113 47 2
113 48 2
113 49 2
113 50 2
113 51 2
113 52 0
113 53 0
113 54 0
113 55 1
113 56 1
113 57 1
113 58 1
113 59 1
113 60 1
113 61 1
113 62 1
113 63 2
113 64 1
113 65 1
113 66 2
113 67 2
113 68 2
113 69 1
113 70 1
113 71 1
113 72 1
113 73 1
113 74 1
113 75 1
113 76 1
113 77 1
113 78 2
113 79 2
113 80 2
113 81 2
113 82 2
113 83 2
113 84 2
113 85 2
113 86 2
113 87 2
113 88 2
113 89 2
113 90 2
113 91 2
113 92 2
113 93 2
113 94 2
113 95 2
113 96 2
113 97 2
113 98 2
113 99 2
113 100 2
113 101 2
113 102 2
113 103 2
113 104 2
113 105 2
113 106 0
113 107 0
113 108 0
113 109 0
113 110 1
113 111 0
113 112 2
113 113 0
113 114 0
113 115 0
113 116 1
113 117 1
113 118 1
113 119 1
113 120 1
113 121 1
113 122 1
113 123 1
113 124 1
113 125 1
113 126 1
113 127 1
113 128 1
113 129 0
113 130 0
113 131 0
113 132 0
113 133 0
113 134 0
113 135 0
113 136 0
113 137 1
113 138 1
113 139 1
113 140 1
113 141 1
113 142 1
113 143 1
113 144 1
113 145 0
113 146 0
113 147 0
113 148 0
113 149 1
114 0 1
114 1 1
114 2 2
114 3 2
114 4 2
114 5 2
114 6 1
114 7 1
114 8 1
114 9 2
114 10 2
114 11 2
114 12 2
114 13 2
114 14 0
114 15 0
114 16 0
114 17 0
114 18 0
114 19 0
114 20 1
114 21 1
114 22 1
114 23 1
114 24 0
114 25 0
114 26 0
114 27 0
114 28 2
114 29 2
114 30 2
114 31 2
114 32 2
114 33 2
114 34 2
114 35 2
114 36 2
114 37 1
114 38 1
114 39 0
114 40 0
114 41 0
114 42 0
114 43 2
114 44 2
114 45 2
114 46 2
114 47 2
114 48 2
114 49 2
114 50 2
114 51 2
114 52 0
114 53 0
114 54 0
114 55 0
114 56 1
114 57 1
114 58 1
114 59 1
114 60 0
114 61 0
114 62 0
114 63 2
114 64 2
114 65 1
114 66 1
114 67 2
114 68 2
114 69 1
114 70 1
114 71 1
